source,destination,holding_time
7,3,7
0,4,5
7,4,10
7,3,6
7,4,4
7,3,6
7,3,2
7,3,9
0,3,70
0,4,18
7,4,19
7,4,9
7,3,14
7,4,4
0,4,2
7,3,17
7,3,27
0,3,83
7,4,2
0,4,8
7,3,76
0,3,79
0,4,2
7,4,11
7,4,76
0,4,40
0,3,9
0,4,2
0,4,26
0,4,4
7,4,16
0,4,69
7,3,4
7,3,16
7,3,19
0,4,18
7,3,32
7,4,47
0,3,38
7,3,18
7,4,60
7,4,15
0,3,2
0,3,53
0,3,53
7,3,15
7,3,3
0,3,53
0,4,16
0,4,15
0,4,23
7,4,10
7,3,21
7,4,29
0,4,46
7,4,15
7,4,30
0,4,2
0,3,13
7,4,18
7,4,38
0,3,6
7,3,38
7,4,6
7,3,17
7,3,5
7,4,14
7,4,15
0,4,21
0,4,31
0,3,14
0,4,22
0,3,28
7,3,7
7,4,22
0,3,25
0,4,5
7,3,7
7,4,4
7,4,21
7,3,6
0,3,13
0,4,18
7,3,4
0,4,12
0,3,15
7,3,14
7,3,5
0,4,7
7,3,11
7,3,10
7,3,9
0,3,8
0,3,7
0,4,4
0,3,5
0,4,4
0,3,3
0,4,2
7,3,1
