source,destination,holding_time
7,3,67
0,3,46
0,3,2
7,3,2
0,4,6
7,4,91
0,4,17
7,4,80
7,4,32
0,3,61
0,4,30
0,4,83
0,3,8
7,4,20
7,4,4
7,3,21
0,4,5
7,4,53
0,3,10
0,3,81
7,3,13
0,4,44
0,3,4
0,3,2
0,3,16
0,4,53
0,4,74
7,3,16
7,3,40
7,3,47
7,4,54
0,4,18
7,4,23
7,4,2
7,3,15
7,4,35
0,3,10
0,3,3
7,3,48
0,3,48
0,4,11
0,4,15
0,4,53
7,4,53
0,4,12
0,3,8
0,3,54
7,4,10
0,3,3
0,4,37
7,3,3
7,4,49
7,4,18
0,3,12
7,4,46
7,4,45
7,4,30
0,3,23
0,4,22
7,4,2
0,3,40
0,4,39
0,4,3
7,4,2
7,3,10
7,4,35
0,3,34
7,3,4
0,3,30
7,4,23
7,3,30
7,4,25
0,4,10
7,3,3
0,3,18
0,3,8
0,4,24
7,4,23
7,3,8
7,3,21
0,3,2
0,3,19
0,3,18
7,4,5
0,4,2
0,4,15
7,3,5
0,4,13
7,3,12
7,4,11
7,3,10
7,4,9
0,4,8
0,3,4
7,4,2
7,4,5
7,3,4
0,4,3
0,4,2
7,3,1
