source,destination,holding_time
7,3,4
0,3,26
0,4,8
0,4,84
7,3,6
0,4,3
7,4,17
7,4,37
0,4,66
7,4,2
0,4,5
0,4,2
0,4,2
7,3,2
0,4,43
7,3,4
0,4,25
0,3,16
0,3,79
7,3,16
0,4,16
7,4,45
0,3,2
0,3,3
7,4,9
0,4,2
0,4,2
7,3,2
0,4,18
7,3,13
0,4,5
0,3,4
0,4,14
7,4,7
7,3,16
7,4,12
7,3,4
0,3,19
0,4,35
0,4,2
0,3,2
0,3,42
0,3,4
0,3,11
0,4,5
0,4,3
0,3,21
0,3,41
7,3,2
7,3,51
0,3,50
7,3,2
0,3,20
7,4,33
7,4,46
7,3,4
0,3,4
0,3,43
7,3,2
7,4,7
0,3,20
0,3,10
0,3,14
7,3,10
7,4,4
7,3,2
7,4,34
7,3,30
0,4,4
7,4,2
0,3,4
0,3,22
7,4,11
0,4,24
0,4,2
7,3,4
0,4,10
7,4,7
7,3,2
0,4,3
7,3,2
7,3,2
7,4,3
0,3,17
0,3,16
0,3,15
7,4,14
0,3,2
0,3,5
7,4,2
7,4,5
7,4,9
0,4,6
7,4,7
0,4,6
0,3,5
7,3,2
0,3,3
7,4,2
7,3,1
