source,destination,holding_time
7,3,50
7,4,3
7,4,19
7,3,39
0,4,39
0,4,4
0,3,68
7,4,3
0,3,24
0,3,12
7,4,11
0,3,36
7,4,34
7,4,11
0,4,3
0,4,6
0,3,20
7,4,78
0,3,3
7,4,3
7,4,47
0,4,7
7,4,50
0,4,5
7,4,71
7,3,32
0,3,4
0,3,69
0,4,14
0,4,49
7,3,6
7,4,24
7,3,4
7,4,22
0,3,3
0,3,41
0,4,40
7,3,11
7,3,56
0,3,16
7,4,60
7,4,2
0,3,4
0,4,2
7,4,3
0,4,15
7,3,54
0,3,3
7,4,2
0,4,51
7,4,50
0,4,2
0,4,27
0,4,47
0,4,46
7,4,27
0,3,44
0,4,3
7,4,2
7,4,15
0,3,40
0,4,6
0,3,38
0,4,37
7,4,3
7,3,35
0,3,34
7,3,8
7,3,32
0,3,8
7,4,30
0,4,29
7,4,28
7,3,2
0,3,20
7,4,2
7,3,3
0,3,18
0,4,21
7,3,3
7,3,13
0,3,19
7,3,9
0,3,17
0,3,16
7,4,5
0,3,5
7,3,13
0,4,12
0,4,11
0,4,4
7,3,9
7,4,8
0,4,7
7,4,6
7,4,5
7,3,4
7,3,3
7,3,2
7,3,1
