source,destination,holding_time
0,3,37
0,4,7
0,4,35
7,3,3
0,4,20
0,4,4
0,4,2
7,3,62
0,4,45
7,4,2
0,4,18
0,4,3
7,4,35
0,4,17
7,4,5
7,4,2
7,4,22
0,4,49
0,4,2
7,4,26
0,4,38
7,4,60
7,4,3
7,4,8
0,3,2
7,4,39
0,4,4
7,3,4
7,4,51
7,3,71
7,4,10
0,4,50
7,4,2
7,3,10
7,3,9
0,4,53
0,4,7
7,4,63
0,3,2
0,4,12
0,3,60
7,4,52
0,4,3
0,3,3
0,3,3
7,3,7
0,4,2
0,3,53
7,4,2
7,4,2
7,4,2
7,3,14
7,3,3
7,3,47
7,4,6
7,4,4
7,4,2
7,4,2
0,3,2
0,4,27
7,3,4
7,3,2
7,4,3
0,4,27
7,4,3
0,4,11
0,4,4
7,3,27
0,4,18
7,4,2
7,3,2
7,4,4
7,4,28
0,3,7
0,4,12
7,4,5
0,4,13
7,4,3
0,3,22
7,4,2
7,4,2
7,4,17
7,3,6
7,4,6
0,3,2
7,4,7
0,3,2
7,3,13
7,4,12
7,3,3
7,4,4
0,4,2
7,4,8
0,4,4
7,3,6
0,4,3
7,3,4
0,4,3
0,3,2
7,3,1
