source,destination,holding_time
0,3,85
0,4,2
0,3,4
7,4,2
7,3,6
7,3,8
0,4,48
0,4,2
0,3,2
0,3,3
0,4,3
0,4,2
0,3,2
0,4,4
0,3,2
0,4,2
7,4,4
0,4,5
0,3,2
7,4,2
7,3,2
0,4,2
7,4,2
7,3,6
0,4,8
7,4,2
0,3,7
0,4,2
0,4,2
7,3,61
7,4,2
0,3,10
0,4,2
7,4,2
7,3,4
7,4,7
0,4,2
0,4,3
7,3,2
7,3,2
7,3,2
0,4,2
0,4,11
7,4,2
7,4,33
7,4,2
0,3,3
0,3,2
7,3,2
7,4,2
0,3,2
0,3,2
0,3,2
7,4,2
0,4,42
0,3,3
0,3,2
7,4,2
7,3,4
7,4,41
0,3,6
7,3,2
7,4,3
7,3,2
7,3,2
0,4,2
7,4,2
7,3,20
0,4,7
0,3,2
7,4,5
0,4,2
0,4,8
7,3,3
0,3,2
0,3,3
7,3,24
7,4,2
0,3,2
7,4,2
7,4,2
0,3,3
7,4,2
0,4,2
7,3,2
7,4,15
0,3,2
0,4,2
0,4,4
7,3,6
0,3,10
7,3,2
0,3,8
0,4,6
0,4,5
0,3,2
7,4,4
7,3,2
7,3,2
7,3,1
