source,destination,holding_time
0,4,3
0,4,15
7,4,2
7,4,5
7,3,43
7,3,66
0,4,24
0,3,70
7,3,70
0,3,4
0,4,65
0,4,10
0,3,9
0,3,32
7,3,47
7,4,77
7,3,7
0,3,2
7,3,3
7,3,9
0,3,28
7,4,11
7,3,28
7,3,77
7,3,76
0,4,75
7,3,2
0,4,3
7,4,72
7,3,37
7,4,14
7,3,3
7,3,2
0,4,7
0,4,66
7,4,62
0,4,64
0,3,2
7,3,61
7,3,61
7,4,37
0,4,3
7,4,43
7,3,35
0,4,56
7,4,7
7,3,34
7,4,20
0,4,19
0,4,51
7,3,9
0,4,34
0,3,48
7,3,2
7,3,46
7,4,6
0,3,21
7,3,43
7,4,42
7,3,41
7,3,12
7,4,2
0,3,2
7,3,6
7,3,20
0,3,13
0,4,4
7,4,6
7,4,32
0,3,20
0,4,28
7,3,18
0,3,2
0,4,6
0,3,26
7,4,6
7,3,24
7,4,23
0,4,22
7,4,21
7,3,20
0,3,18
0,3,18
7,4,2
0,3,6
7,3,15
0,4,14
7,3,13
7,4,12
0,4,11
7,3,10
0,3,5
7,4,8
0,4,7
7,3,6
0,3,5
0,3,4
0,4,3
7,3,2
7,4,1
