source,destination,holding_time
0,3,5
0,3,7
7,3,51
7,3,15
7,4,45
7,3,14
7,3,22
0,3,63
0,4,49
7,4,6
7,3,12
0,4,3
0,4,5
0,3,21
7,3,2
7,3,73
0,4,41
7,4,57
7,3,28
0,4,47
0,3,39
0,4,41
7,3,70
0,3,11
0,3,76
0,4,22
7,3,21
0,4,2
7,3,72
7,4,15
7,4,2
0,3,5
0,4,50
7,3,67
7,4,13
7,3,2
0,3,8
0,4,9
7,4,15
0,3,12
7,4,60
0,3,59
0,4,3
0,4,33
0,4,29
7,4,55
0,4,5
7,3,32
0,4,8
7,3,51
7,4,3
7,4,6
7,4,48
7,4,47
0,3,46
0,3,7
7,3,4
0,4,36
0,4,3
0,3,3
0,3,2
0,3,18
7,4,11
7,4,19
7,3,36
7,4,21
0,4,34
7,4,6
0,3,5
0,3,31
0,4,5
0,4,7
7,4,28
0,3,27
0,3,23
0,4,25
0,3,24
0,3,21
7,4,5
7,4,13
7,3,4
0,3,2
7,4,18
0,3,4
0,3,16
7,4,6
0,3,14
7,4,13
7,3,12
0,3,11
7,3,10
0,4,9
7,3,8
0,3,3
7,3,6
0,4,4
7,3,4
0,4,3
7,3,2
0,3,1
