source,destination,holding_time
0,4,37
0,4,12
7,4,3
7,3,2
0,4,31
7,4,3
7,4,2
0,3,3
0,3,3
0,3,7
7,3,2
0,4,13
7,4,3
7,3,2
7,3,53
0,3,2
0,3,12
0,3,2
0,3,23
0,4,2
7,4,41
0,3,9
0,3,2
7,3,4
0,3,3
0,4,54
7,3,2
0,3,2
7,3,72
0,4,2
7,4,3
7,4,19
7,4,3
0,4,17
7,3,3
7,3,2
0,3,15
0,3,22
7,4,3
0,4,4
7,4,21
0,3,59
7,3,8
7,4,36
0,4,24
0,3,22
7,4,9
0,3,9
0,4,52
7,4,13
7,4,50
7,3,3
0,3,3
0,4,46
7,3,9
0,4,2
7,3,12
0,3,11
7,3,2
7,4,2
0,4,15
7,4,37
7,3,22
7,4,9
7,3,4
0,3,2
7,3,3
7,3,23
7,4,32
0,4,31
7,4,10
0,4,29
7,3,6
7,4,3
7,4,4
7,4,25
7,3,2
0,3,3
7,3,6
0,3,7
0,3,4
0,4,2
0,3,10
7,3,13
7,3,16
0,4,15
7,4,14
0,4,13
0,3,6
7,4,11
7,3,2
0,4,2
7,3,4
0,4,4
0,4,6
7,4,5
7,3,4
7,4,3
7,3,2
7,4,1
