source,destination,holding_time
7,4,2
7,3,90
0,4,4
7,3,8
0,3,2
0,4,8
7,4,36
7,4,43
7,4,38
0,4,2
0,3,4
0,4,4
7,3,3
7,4,3
0,3,2
7,3,5
7,3,14
0,4,78
7,4,3
7,3,31
7,3,3
0,3,79
0,3,13
0,4,10
0,4,4
7,3,6
0,4,2
7,3,2
0,4,3
0,3,67
0,3,42
7,4,5
0,3,2
0,4,19
7,4,2
7,4,53
0,3,3
0,3,6
0,3,2
7,3,6
7,3,2
0,3,59
7,3,2
0,4,21
0,4,50
7,4,3
7,4,4
0,4,2
0,4,4
7,3,51
7,4,2
0,4,6
7,4,48
0,3,8
7,4,2
0,4,24
7,4,10
7,3,2
7,3,26
0,4,38
7,3,27
0,4,28
7,3,3
0,4,7
7,4,5
7,4,35
0,3,25
7,4,9
0,3,32
7,3,14
7,4,10
7,4,10
0,3,2
0,3,27
7,4,2
7,4,4
7,3,7
0,4,23
0,3,16
0,3,9
7,4,9
7,4,3
0,3,4
0,4,17
7,4,16
7,3,3
0,3,10
7,3,13
7,3,2
7,3,9
7,4,10
0,3,9
0,3,8
7,3,7
0,4,6
7,3,5
7,4,4
7,3,3
7,3,2
7,4,1
