source,destination,holding_time
0,3,2
7,3,19
0,4,3
7,3,2
7,4,2
7,4,21
0,3,2
0,3,2
7,4,45
7,3,3
7,4,2
7,3,4
0,3,2
7,3,2
0,4,3
7,3,2
7,4,2
7,3,3
7,4,3
0,4,14
0,4,46
7,3,9
0,3,2
0,3,2
7,3,2
0,4,5
7,3,2
7,4,2
0,4,3
7,4,3
0,3,3
0,4,17
7,3,8
7,4,37
0,4,25
0,4,3
0,4,7
0,4,63
7,4,3
7,4,12
7,4,2
7,3,3
0,4,5
0,4,2
7,4,2
7,3,9
7,3,3
0,3,2
0,3,2
0,4,3
0,4,4
7,4,44
0,4,2
7,3,3
7,3,15
7,3,2
0,4,3
7,3,2
0,3,42
0,4,3
0,4,7
7,3,9
0,3,12
0,4,3
7,4,2
0,3,4
7,3,34
7,4,2
7,3,2
0,3,5
0,4,13
0,3,3
7,4,2
7,3,5
0,4,3
7,3,14
0,3,2
0,4,2
7,3,22
0,3,3
0,4,4
7,4,2
7,3,18
0,3,3
0,4,6
0,4,2
0,3,5
7,3,2
0,3,3
0,4,2
0,3,2
7,4,9
0,4,2
7,4,2
7,3,2
0,4,4
0,3,4
0,4,3
0,3,2
0,4,1
