source,destination,holding_time
7,4,4
7,3,17
0,4,3
0,4,82
0,4,15
0,4,72
7,3,89
7,4,58
0,4,2
7,4,39
7,4,10
0,3,3
7,3,39
7,4,29
7,3,76
0,3,50
7,4,67
0,4,2
0,3,20
7,4,27
7,4,10
7,4,54
7,4,11
7,3,8
0,4,47
0,3,75
0,4,8
0,4,8
7,4,61
0,4,32
0,3,13
7,3,69
7,3,68
0,4,67
7,4,21
7,4,3
7,3,28
0,4,38
0,3,59
0,4,3
7,3,8
0,4,59
7,4,14
0,4,22
7,4,56
7,3,55
7,3,33
7,3,2
0,4,52
0,4,7
0,4,50
7,3,27
0,3,48
0,3,47
0,4,3
7,3,21
0,3,27
0,4,11
0,4,9
7,3,4
0,3,40
7,4,14
0,3,38
7,4,2
7,3,23
7,3,2
0,3,34
7,4,33
0,3,32
0,4,2
7,3,30
0,3,29
0,3,28
0,3,27
7,3,2
7,3,2
0,3,24
0,4,23
7,4,22
0,4,21
0,3,3
0,4,19
0,4,18
7,3,17
0,4,9
0,4,3
7,3,11
7,4,8
0,4,12
7,4,4
7,3,3
0,3,9
7,4,8
0,3,7
7,4,6
0,4,5
7,4,4
0,4,3
7,3,2
0,3,1
