source,destination,holding_time
7,4,19
7,3,3
0,4,7
0,3,13
0,3,12
7,4,7
7,3,47
7,3,33
0,4,17
7,3,59
0,3,2
7,3,86
0,3,3
7,3,7
7,4,4
0,3,17
0,4,13
0,4,83
7,3,3
7,3,60
7,3,6
0,4,65
7,3,2
0,3,24
0,3,13
7,3,2
7,3,37
7,3,25
7,4,64
0,3,2
7,3,15
7,4,69
7,4,2
7,3,26
0,4,10
0,3,2
0,3,18
7,3,63
7,3,33
7,4,61
7,3,4
0,3,38
7,3,22
0,4,8
7,4,3
7,4,29
7,4,3
0,3,28
7,4,3
0,4,51
7,4,3
7,3,2
7,4,48
0,4,47
0,4,20
7,3,45
0,3,44
7,3,8
0,3,14
7,3,13
7,4,40
0,3,33
0,4,38
0,4,14
7,3,11
0,3,35
0,3,34
7,3,2
7,4,2
7,4,2
7,3,30
7,4,2
0,3,9
7,4,15
7,4,5
0,3,25
0,4,9
0,3,2
0,3,22
0,3,21
7,4,8
0,4,19
0,3,12
7,4,12
0,4,11
0,4,15
7,4,6
0,4,13
0,4,12
0,3,3
0,3,2
7,3,9
7,3,8
7,4,2
7,3,6
7,4,5
0,3,4
7,4,3
7,4,2
7,4,1
