source,destination,holding_time
7,3,2
7,3,3
7,4,2
7,3,9
7,4,6
7,4,10
7,3,34
7,4,6
7,3,4
0,3,2
7,4,2
7,3,80
0,3,11
0,4,5
0,4,47
7,3,2
7,4,48
7,4,13
7,3,7
0,4,11
0,3,3
7,4,3
0,3,33
0,4,4
7,4,49
0,3,3
7,3,52
0,3,15
0,3,8
0,4,30
7,3,2
7,3,35
7,3,9
0,3,11
7,3,2
7,3,65
7,3,3
0,4,3
7,3,3
7,4,18
7,3,6
0,3,29
7,4,34
7,4,2
7,3,2
0,3,2
0,4,16
0,3,7
0,4,9
0,3,51
0,3,9
7,3,3
7,3,13
7,4,13
7,4,2
0,3,45
7,3,38
7,3,2
7,4,2
7,3,2
0,4,5
7,4,39
7,4,12
0,4,15
7,4,36
7,4,10
0,4,2
7,4,15
7,3,17
0,3,8
7,4,2
7,3,9
7,3,28
0,4,2
7,4,2
0,3,25
7,4,6
0,3,23
0,4,22
0,3,21
7,4,20
7,4,9
7,3,18
7,4,5
7,4,10
7,3,3
7,3,2
0,3,13
7,4,4
7,4,10
0,3,5
7,4,7
0,4,8
0,4,7
7,3,2
0,3,5
7,4,4
7,4,2
7,4,2
7,4,1
