source,destination,holding_time
7,3,2
0,3,4
7,3,13
0,3,2
7,3,2
7,3,7
7,4,42
0,4,13
0,4,46
7,4,18
7,3,85
7,3,18
0,4,4
0,3,4
0,3,2
0,4,45
0,3,23
0,3,3
7,3,2
7,4,7
0,4,50
7,3,5
7,4,12
0,4,77
7,4,7
0,4,58
0,3,2
7,4,7
7,4,3
0,4,25
0,3,5
0,4,2
0,4,2
0,4,40
7,4,3
7,3,19
0,4,2
0,3,58
0,3,18
7,4,3
7,4,60
0,3,3
7,3,40
7,3,2
0,3,38
7,4,2
0,4,35
7,3,7
7,3,4
0,4,3
0,4,3
0,3,2
0,4,19
0,3,13
0,4,29
0,4,2
7,4,11
7,4,43
0,4,7
0,3,2
7,3,33
0,4,16
7,3,38
7,4,20
7,3,15
7,4,2
0,3,3
0,4,27
0,4,4
0,4,6
7,3,18
0,3,2
0,4,7
0,4,27
0,3,2
0,3,3
0,3,24
7,3,8
7,4,2
0,3,16
7,4,19
7,3,19
0,3,18
0,3,17
0,3,7
7,3,15
7,4,10
7,3,5
0,3,4
0,3,11
7,3,10
7,4,2
0,3,8
0,4,7
7,3,6
7,3,2
7,3,4
7,3,2
0,3,2
7,4,1
