source,destination,holding_time
0,3,11
0,4,4
7,4,7
7,4,2
7,4,2
0,4,3
7,4,18
7,3,4
7,4,2
0,4,4
7,4,81
0,3,12
7,3,2
7,4,2
0,4,8
0,3,2
7,4,2
7,3,4
7,4,38
7,3,2
0,4,4
0,4,10
7,4,2
7,3,8
7,3,2
0,4,5
7,4,2
7,3,7
7,3,2
7,4,2
0,3,2
7,4,7
7,3,2
0,4,67
0,3,2
0,3,2
0,3,3
0,3,8
7,4,2
7,4,3
0,4,4
7,4,59
7,4,2
7,3,18
0,3,6
0,3,3
0,3,2
7,4,2
7,4,2
7,3,2
0,4,2
7,3,3
0,4,36
7,4,9
0,4,2
7,4,25
0,3,20
0,3,2
7,4,4
7,3,5
0,4,2
7,4,2
0,3,2
0,3,2
7,3,10
0,4,3
0,4,2
7,3,10
0,3,5
7,4,11
7,3,5
7,4,2
0,3,4
0,3,3
7,3,2
0,4,7
7,3,2
7,3,2
0,3,5
0,4,3
7,3,2
0,4,2
0,4,15
7,3,3
0,3,3
0,3,15
7,4,14
0,4,2
0,3,3
0,3,2
7,4,5
0,4,3
7,4,2
0,3,4
0,4,3
0,3,3
0,4,2
0,4,3
7,4,2
7,3,1
