source,destination,holding_time
0,4,9
7,4,2
0,3,6
7,3,13
7,4,49
7,3,2
0,3,31
7,3,33
7,3,7
0,3,12
0,4,4
7,4,6
0,4,7
0,4,76
7,4,2
7,3,18
0,3,2
7,3,16
7,4,11
0,3,46
0,3,2
0,4,24
0,3,78
0,3,8
7,3,25
7,3,31
0,4,34
7,4,47
0,3,2
0,4,42
0,3,7
0,3,6
7,4,34
7,4,14
0,4,27
7,3,4
7,4,2
7,4,3
0,4,7
7,4,2
0,4,60
7,3,55
0,4,2
0,4,3
7,3,6
0,4,5
0,4,14
0,3,53
7,3,7
7,3,2
0,4,10
7,4,15
0,4,29
0,3,22
0,4,13
7,4,2
0,3,7
0,4,40
0,4,9
0,4,8
7,3,40
7,3,20
0,4,8
0,4,6
0,3,2
0,3,21
0,3,19
0,3,15
0,4,2
0,4,2
0,4,3
0,4,3
7,4,5
0,3,2
0,3,2
7,4,10
7,4,6
0,4,5
0,3,22
7,4,3
7,4,14
7,3,19
0,4,18
0,3,17
7,4,2
0,4,12
7,4,12
7,3,13
0,3,12
0,4,11
0,4,10
7,3,2
0,3,8
0,4,2
7,4,3
0,3,5
0,4,4
0,3,3
0,3,2
0,4,1
