source,destination,holding_time
0,4,12
0,4,6
0,4,47
0,3,2
7,4,2
7,3,2
7,3,3
0,4,28
7,4,2
0,3,30
7,4,6
0,3,7
0,4,42
0,3,87
7,4,5
7,4,10
0,4,46
7,4,2
7,4,16
0,3,10
7,4,68
7,4,3
7,4,22
0,4,2
7,3,56
7,4,75
7,4,7
0,4,2
7,3,2
0,3,47
7,4,25
7,3,23
7,4,41
0,4,2
0,3,13
7,4,2
0,3,2
0,3,46
0,4,2
0,3,8
0,3,2
0,4,28
7,4,3
7,3,19
0,3,7
0,3,15
0,3,2
0,4,4
7,4,3
7,3,17
0,3,33
7,3,10
0,3,2
7,3,9
0,3,3
0,3,10
7,3,19
0,3,43
0,4,4
7,4,3
0,3,2
0,4,27
0,3,6
0,4,2
7,3,2
0,4,35
0,4,34
7,4,29
0,3,8
7,4,14
0,3,30
0,4,2
0,3,7
0,3,27
0,3,2
0,3,25
0,3,4
7,3,6
7,4,3
7,4,6
7,3,2
7,3,19
7,3,2
0,4,12
7,3,9
7,4,10
0,4,14
0,4,13
7,4,2
0,4,2
0,3,10
7,3,2
0,3,8
7,3,2
7,4,6
7,3,2
0,4,2
7,4,3
7,4,2
0,4,1
