source,destination,holding_time
0,3,19
7,4,69
0,4,98
0,4,94
0,3,5
7,4,44
7,4,9
0,3,18
7,4,24
7,3,45
0,3,70
7,4,2
7,4,6
0,4,85
0,3,5
7,3,10
0,4,8
7,3,18
0,3,10
7,4,73
7,3,37
7,3,5
7,4,6
0,4,60
0,4,10
0,4,71
0,3,27
0,3,5
0,4,16
0,3,2
7,4,53
7,4,5
7,3,2
7,4,31
0,3,7
0,3,2
7,4,56
0,3,63
7,4,2
0,4,4
7,4,9
0,4,6
0,3,5
0,3,3
0,4,49
0,4,8
7,3,30
0,4,53
0,3,27
7,4,51
7,4,50
0,4,16
7,4,48
7,3,47
0,4,46
7,4,44
7,4,2
7,4,43
0,4,42
7,4,2
0,3,2
0,4,17
7,3,5
0,4,4
0,3,4
0,3,3
0,4,34
0,4,2
7,3,16
0,4,31
7,4,14
7,4,29
0,4,19
0,4,3
7,4,26
0,4,3
7,4,24
7,3,23
7,4,22
0,4,8
7,3,7
0,3,19
0,4,18
7,4,17
7,4,2
0,4,15
7,4,14
7,4,8
0,3,12
7,3,11
0,4,10
0,3,9
7,3,8
0,3,7
0,4,6
0,4,2
7,3,4
7,4,3
7,3,2
0,4,1
