source,destination,holding_time
7,4,18
0,4,5
7,4,33
7,4,3
0,3,25
0,4,10
0,4,36
7,3,87
0,3,2
7,4,4
7,3,16
7,3,2
7,3,87
0,3,8
0,4,19
0,4,5
7,3,16
7,3,4
7,4,2
0,4,2
7,4,33
0,4,38
7,4,2
0,3,4
7,4,14
7,3,75
7,4,19
0,4,10
0,4,2
7,3,21
0,4,40
7,4,2
7,3,19
7,3,4
7,4,5
7,4,8
7,4,64
7,3,10
0,4,10
0,3,15
7,3,2
7,3,3
0,4,11
0,4,8
0,4,9
0,3,10
0,4,4
7,3,3
7,4,3
0,4,2
7,4,50
7,4,11
7,4,47
7,3,2
0,3,17
7,4,7
7,4,24
7,4,9
7,4,5
7,4,41
0,3,40
0,3,7
0,4,6
7,4,9
7,3,2
7,4,6
0,4,34
0,4,3
0,3,2
0,4,4
0,4,9
7,4,18
7,4,28
0,3,7
0,4,26
7,3,15
7,4,11
0,4,15
0,4,11
7,3,21
0,3,3
7,4,3
7,3,5
7,4,13
7,4,4
7,3,9
7,3,14
0,4,13
0,3,12
0,3,2
0,4,6
7,3,2
0,4,5
0,3,7
0,4,6
0,4,5
7,3,4
0,3,2
0,4,2
0,3,1
