source,destination,holding_time
0,3,3
0,3,14
0,4,52
7,4,5
0,4,2
0,3,76
7,4,94
7,3,84
0,3,9
7,4,19
0,3,20
0,4,30
7,4,29
0,3,20
0,4,84
7,3,12
0,4,36
7,4,6
7,4,2
7,3,36
0,4,45
0,4,2
0,3,4
7,3,2
0,3,3
7,4,2
0,3,3
7,3,4
7,3,68
0,3,5
7,3,7
7,4,27
0,3,5
7,4,16
0,3,44
7,4,65
7,3,2
7,4,3
0,3,4
7,3,10
0,4,60
7,4,7
0,4,20
0,4,4
7,4,56
0,4,4
0,3,4
7,3,8
7,4,47
0,4,45
0,3,9
0,4,49
7,4,21
0,4,2
7,3,43
7,4,26
0,4,21
7,4,43
0,3,3
7,4,4
7,3,7
7,3,5
0,3,2
7,3,28
0,3,2
0,3,25
7,3,2
7,4,33
7,4,32
7,4,31
7,3,4
7,4,29
0,3,28
7,4,19
0,4,26
7,4,2
0,3,4
0,4,2
7,4,5
7,3,9
0,4,5
7,3,8
0,4,18
0,4,2
0,4,4
0,4,2
7,4,2
0,3,2
0,4,12
7,4,11
0,4,7
7,3,2
7,4,3
0,3,7
0,3,2
7,4,5
0,4,4
7,3,3
0,3,2
7,4,1
