source,destination,holding_time
7,3,2
7,4,2
0,3,2
7,4,13
0,3,2
7,3,2
7,4,65
7,4,2
7,4,54
0,3,4
0,4,2
7,3,6
7,3,2
7,4,2
0,4,2
7,3,2
7,3,3
7,3,83
0,3,8
7,4,2
7,3,6
0,3,2
0,3,2
0,3,5
7,3,7
7,4,14
7,3,20
7,3,10
0,3,2
7,4,3
0,4,2
0,4,2
7,4,2
0,3,4
7,3,6
0,3,15
0,4,15
0,4,2
7,4,2
0,3,2
7,4,28
0,4,6
7,3,36
7,3,2
7,4,4
7,4,3
7,4,2
0,3,2
7,3,2
0,4,51
7,3,50
0,3,8
7,3,3
7,4,7
7,4,2
7,3,7
7,3,7
0,4,2
0,3,2
0,3,2
7,4,3
7,3,6
0,3,2
0,4,13
7,3,7
7,4,17
7,3,10
7,4,4
0,4,2
0,3,2
7,4,2
0,4,29
0,4,4
0,3,5
7,3,26
7,3,2
7,4,2
0,4,4
0,4,22
7,3,3
0,4,2
0,3,2
0,3,2
0,4,4
7,3,2
0,4,3
7,3,2
0,4,2
0,3,12
7,3,2
7,4,2
0,3,2
7,3,8
7,4,2
0,3,3
0,4,4
7,3,2
0,4,2
0,3,2
0,3,1
