source,destination,holding_time
0,3,4
7,4,4
7,3,3
0,3,16
7,3,2
0,4,73
0,4,36
7,3,4
0,4,58
0,3,3
0,4,29
7,3,7
0,4,88
0,3,36
0,3,38
0,3,76
7,4,8
0,4,57
7,4,55
0,3,81
0,4,23
0,3,79
7,3,65
0,3,45
7,3,29
7,4,10
0,4,3
0,4,13
7,3,67
7,4,9
0,4,68
7,3,6
7,3,4
7,3,64
0,3,34
7,3,15
7,3,7
7,4,10
0,4,3
7,3,61
0,3,3
7,4,11
7,3,58
7,3,57
0,4,4
7,3,55
7,4,4
7,3,21
7,4,52
7,4,51
7,3,50
0,3,23
0,4,2
7,3,47
7,4,3
0,3,45
0,3,8
7,4,19
0,4,5
0,4,20
7,3,6
7,3,39
0,3,30
7,3,26
7,3,2
7,4,2
7,3,2
7,3,28
7,4,8
7,4,31
0,4,4
0,4,8
7,4,22
0,3,27
7,3,2
7,4,25
7,4,24
7,3,3
0,3,22
0,4,21
7,4,20
7,3,19
0,3,18
0,3,17
7,4,16
7,3,3
7,4,9
7,4,11
0,4,2
7,4,5
0,4,10
7,4,9
7,4,8
0,3,3
0,4,6
7,3,5
7,3,4
0,4,3
0,3,2
0,4,1
