source,destination,holding_time
0,4,2
0,3,7
0,3,6
0,4,4
7,4,7
0,3,27
7,3,35
0,3,84
7,4,37
7,4,19
7,4,8
0,3,78
7,4,18
0,3,9
7,4,3
7,4,35
7,4,37
7,4,2
0,3,3
0,4,10
7,3,2
0,4,21
7,3,13
7,3,56
0,3,76
7,4,28
0,4,9
7,4,14
0,3,7
7,3,2
0,3,4
0,3,2
7,3,21
7,3,4
0,3,7
0,3,4
0,4,16
0,4,4
0,4,31
7,4,9
0,3,4
0,4,5
0,3,3
0,4,24
7,4,13
0,3,38
0,4,14
7,3,53
0,4,52
0,3,51
7,3,14
7,4,7
7,4,2
7,4,4
0,4,26
0,4,28
0,3,7
7,3,6
7,3,8
7,3,2
7,4,40
0,4,29
7,4,4
7,3,10
0,3,2
7,4,4
7,3,20
0,4,33
0,3,32
7,4,3
7,3,5
7,4,8
7,4,10
0,3,20
7,3,26
7,3,10
0,4,2
0,3,23
0,3,2
7,4,3
7,3,4
7,3,15
0,4,18
7,3,17
0,3,8
7,3,2
0,4,6
0,3,2
7,4,4
0,3,11
7,3,3
7,4,9
7,4,8
7,3,7
0,4,6
0,4,2
0,4,4
7,3,3
7,4,2
7,4,1
