source,destination,holding_time
0,4,2
0,4,4
7,4,3
0,4,6
7,3,4
0,3,2
0,3,54
0,3,6
0,4,39
7,3,28
7,3,15
7,3,2
0,3,3
7,3,2
0,3,5
0,3,2
0,3,73
7,4,3
7,3,5
7,4,36
7,3,8
7,4,2
7,3,8
7,4,2
0,3,41
7,3,5
0,4,6
7,3,2
0,3,9
7,4,5
0,3,33
0,3,10
7,4,17
7,3,2
7,3,2
7,4,29
0,3,5
7,4,2
7,3,62
7,4,3
0,3,42
7,4,47
7,4,11
7,3,23
7,3,41
7,3,6
7,4,2
7,3,15
7,4,3
0,3,22
0,3,4
7,4,18
0,4,5
0,3,47
0,3,2
0,4,11
7,4,3
7,4,26
0,4,3
0,3,2
7,4,2
7,3,23
0,4,26
0,4,14
7,3,24
0,3,3
0,3,8
7,4,8
7,4,25
7,4,2
0,3,14
7,3,2
0,4,28
0,3,27
0,4,26
7,4,25
7,4,4
0,3,23
0,3,22
0,3,18
7,3,20
0,4,19
0,4,9
0,4,3
7,4,5
0,3,4
0,3,4
7,4,2
0,3,2
0,3,4
0,4,5
0,4,9
7,4,8
7,3,7
7,3,6
0,3,2
0,3,2
7,4,3
7,4,2
7,4,1
