source,destination,holding_time
7,4,2
0,3,69
0,4,2
0,4,3
7,4,2
0,3,5
7,4,4
7,3,2
7,4,3
0,4,2
0,3,7
7,4,3
7,4,2
0,4,6
0,3,13
7,3,2
0,3,2
7,4,2
0,3,2
0,3,15
0,4,11
0,3,2
0,4,15
7,3,10
7,3,2
7,3,17
7,3,4
0,4,65
7,4,3
0,3,2
7,3,3
0,3,2
0,3,2
0,4,6
0,4,44
0,3,9
7,4,2
7,4,2
7,3,3
0,3,3
7,4,5
0,4,2
0,3,6
0,4,2
7,4,2
0,3,2
0,4,2
0,3,2
0,3,3
0,3,2
7,3,2
7,4,2
7,3,4
7,3,8
0,4,3
7,4,2
0,3,4
0,4,4
7,4,4
7,4,3
7,4,2
0,4,4
7,4,3
7,3,2
0,4,14
7,3,3
0,3,2
7,4,3
7,3,2
7,4,2
0,4,30
7,4,3
0,3,3
7,3,15
7,4,4
0,3,3
7,3,2
0,3,6
0,3,2
0,3,3
7,3,2
7,3,2
0,4,2
0,4,6
0,4,8
7,3,2
0,3,5
7,4,4
0,3,2
0,3,2
7,3,10
7,3,9
0,4,2
0,3,3
0,4,2
7,3,2
7,4,2
0,3,3
7,4,2
0,4,1
