source,destination,holding_time
7,3,5
0,4,4
0,4,2
0,3,17
7,3,2
0,3,2
0,3,2
7,4,2
0,4,3
0,4,3
0,4,36
7,3,2
0,4,37
7,4,50
0,3,2
7,4,4
0,3,56
7,3,2
0,3,12
0,4,20
7,4,13
0,4,2
0,3,2
0,4,46
7,3,9
0,3,15
7,3,50
7,3,6
7,4,6
7,4,71
0,3,2
7,3,3
7,3,62
7,3,67
0,4,2
0,3,3
0,3,10
7,3,2
7,3,13
7,3,6
0,3,11
7,3,25
7,4,3
7,3,42
0,4,56
0,3,3
7,3,2
7,3,24
7,3,52
0,4,2
7,4,2
0,4,2
0,3,48
7,3,26
0,4,2
7,4,2
0,3,2
0,4,7
7,4,38
0,3,40
0,4,3
7,4,39
7,4,33
0,4,7
7,4,3
0,4,3
7,4,2
0,4,3
0,3,27
7,4,31
0,4,5
0,3,29
7,4,3
0,3,2
7,4,4
0,4,23
0,3,2
7,3,2
0,3,22
0,4,21
0,3,13
0,4,5
0,3,18
7,3,2
0,3,2
7,3,2
0,3,14
7,4,13
7,3,12
7,4,3
0,3,2
0,4,9
7,3,8
0,4,6
0,4,6
7,4,5
7,3,2
7,4,3
7,3,2
0,4,1
