source,destination,holding_time
7,3,57
0,4,5
7,3,57
0,3,6
0,4,13
0,4,3
0,3,36
0,4,2
0,4,8
7,3,75
0,4,35
7,3,29
0,4,13
7,3,51
0,3,50
0,4,69
7,3,2
7,3,63
0,3,50
7,4,62
7,3,24
7,3,9
7,4,26
0,4,24
7,3,3
7,3,37
7,3,47
7,3,5
0,4,24
0,3,38
0,4,70
0,4,5
7,4,2
7,4,34
0,4,66
0,3,65
7,3,26
7,4,63
7,3,3
7,3,28
0,3,8
0,3,6
0,4,44
0,3,43
7,3,37
0,4,55
7,4,18
0,3,8
7,4,52
0,4,37
0,3,10
0,4,10
0,3,6
7,3,47
7,4,46
7,4,45
0,4,31
7,3,43
0,4,42
7,3,29
0,4,2
7,4,6
7,3,8
0,4,20
7,4,36
7,3,35
0,4,6
0,4,12
7,4,11
0,4,20
0,3,30
0,3,16
0,4,28
7,4,27
0,3,3
7,3,25
0,3,7
0,3,8
7,3,22
0,3,21
7,4,4
7,4,3
0,4,9
0,3,17
7,4,8
0,4,15
0,3,14
0,4,4
7,3,7
0,4,5
0,3,10
7,3,9
7,3,8
0,4,7
7,4,3
7,3,5
0,3,4
0,4,3
7,4,2
0,3,1
