source,destination,holding_time
0,4,12
7,4,2
7,3,2
7,3,33
0,4,25
0,3,7
7,4,36
7,3,2
0,3,92
7,4,40
0,4,25
0,4,60
0,3,7
7,3,16
0,4,2
7,3,7
7,4,10
7,3,5
7,4,3
0,3,2
7,3,37
0,4,31
0,3,23
0,3,24
7,3,2
0,4,75
0,4,24
7,4,2
0,4,9
0,3,3
7,4,23
0,4,7
0,4,27
0,3,66
7,4,21
0,3,2
0,4,47
0,4,5
7,3,6
0,4,61
0,3,5
7,3,2
7,4,27
7,3,6
7,4,56
7,3,30
0,3,2
7,3,3
0,3,16
0,4,51
7,4,16
7,3,4
0,4,3
7,4,13
0,4,2
7,3,10
0,4,44
0,4,2
0,3,5
7,3,3
7,3,3
0,3,39
0,4,5
7,3,20
7,4,3
7,3,3
0,3,12
7,3,33
0,4,2
0,4,31
0,3,30
0,3,12
0,3,21
7,3,3
0,4,4
0,4,14
0,3,24
0,3,2
0,4,7
7,4,19
0,3,20
0,3,4
0,3,18
7,3,3
0,4,16
0,4,15
7,4,5
0,3,2
7,3,12
0,4,6
7,4,3
0,4,8
7,3,6
7,3,7
0,3,3
0,3,2
7,3,4
0,4,3
7,4,2
0,3,1
