source,destination,holding_time
7,4,20
7,3,2
7,4,25
7,3,26
0,4,2
0,4,9
0,3,23
0,3,5
7,3,2
0,3,3
7,3,3
7,4,4
0,4,14
0,3,2
7,4,23
0,3,2
0,4,2
0,3,3
7,3,16
0,4,33
0,4,20
0,4,4
0,4,2
7,3,15
0,4,43
0,3,70
7,4,4
0,4,7
7,4,6
0,3,2
0,3,8
7,4,15
0,4,68
7,4,9
7,4,31
0,3,4
7,4,8
0,3,40
7,3,16
7,3,2
0,4,55
7,3,6
0,4,9
0,3,4
0,3,8
0,3,4
0,4,16
0,4,2
0,4,52
7,4,36
7,4,15
7,3,9
7,4,2
0,3,13
0,3,46
0,4,45
0,3,2
0,3,5
7,3,32
7,4,5
0,3,2
0,3,39
7,4,2
0,3,13
7,4,2
0,3,7
0,4,34
7,4,3
7,3,4
7,4,31
0,3,5
7,4,13
7,3,9
0,4,14
7,3,2
0,4,3
7,3,8
0,4,19
0,3,12
0,4,21
7,4,5
0,3,6
7,4,13
7,3,17
0,3,16
7,4,14
0,3,14
0,3,7
7,3,6
0,4,11
0,4,10
7,3,2
0,3,2
0,3,7
7,4,6
0,3,4
0,3,2
0,4,3
7,4,2
0,4,1
