source,destination,holding_time
7,4,2
0,3,2
7,3,8
0,3,2
7,4,3
0,4,7
0,4,10
7,4,2
0,4,6
7,4,2
0,3,6
0,3,2
0,4,10
7,4,10
7,4,2
0,4,2
0,3,35
7,3,76
7,3,3
7,4,2
0,3,3
7,3,2
7,3,2
0,4,2
0,4,2
0,3,4
7,4,4
7,3,5
0,3,2
7,3,60
7,3,9
7,3,6
7,3,2
7,3,2
0,4,13
7,3,2
0,4,2
0,4,6
0,4,2
0,3,2
7,4,3
7,4,4
7,4,44
0,3,14
0,4,2
7,3,4
7,4,4
0,4,28
0,4,8
7,4,2
7,4,9
0,4,8
0,3,3
7,4,2
0,3,5
7,4,8
7,3,22
7,3,2
7,4,3
7,3,2
7,3,5
7,4,2
0,4,4
7,3,2
0,4,2
0,4,2
7,3,34
0,3,2
7,4,14
7,4,6
7,3,2
0,4,2
0,4,11
0,4,4
0,3,3
7,4,2
0,4,2
7,3,2
0,3,4
0,3,3
7,4,4
0,3,4
0,4,2
7,4,7
7,3,2
0,3,15
0,4,2
0,3,3
0,4,2
7,3,6
7,3,10
7,3,4
7,4,3
7,4,2
7,4,3
7,4,5
0,4,4
7,4,3
0,3,2
7,4,1
