source,destination,holding_time
7,4,12
0,4,9
7,4,2
0,3,3
0,3,52
7,3,2
7,4,2
0,4,2
7,3,7
0,3,4
7,3,2
7,3,2
7,4,28
7,3,2
0,4,21
0,4,4
0,3,2
0,4,2
0,4,2
0,3,4
0,3,2
7,3,3
0,4,2
7,4,3
7,4,2
7,4,10
7,3,2
0,4,10
0,4,2
7,4,28
0,3,3
0,3,15
7,3,2
0,3,2
0,3,3
0,3,5
7,4,3
7,4,3
7,4,2
0,3,3
7,4,3
7,3,2
7,4,4
0,4,9
0,4,2
0,4,2
0,3,11
7,4,6
0,4,4
7,4,2
0,4,3
7,3,2
0,3,5
7,4,11
7,4,2
7,4,2
7,4,24
7,3,43
0,4,2
0,3,8
0,3,26
0,3,4
7,4,2
0,4,2
7,4,2
7,3,16
7,4,6
0,4,2
7,3,2
0,4,31
0,4,2
0,3,5
0,3,2
7,3,2
7,3,3
7,4,25
0,4,17
0,4,18
0,3,7
0,4,2
7,4,3
7,4,5
7,3,2
0,4,2
0,4,2
7,4,13
7,3,2
7,4,2
0,4,2
0,3,11
7,3,5
7,3,6
0,4,8
0,4,3
0,3,3
7,3,3
7,3,3
0,4,2
7,4,2
0,3,1
