source,destination,holding_time
7,4,2
0,4,3
0,4,2
7,3,45
0,4,45
0,4,89
7,3,3
0,3,8
7,3,2
7,3,2
7,4,16
7,3,46
0,3,62
7,4,2
0,3,4
0,4,6
7,3,2
7,3,4
0,3,2
7,4,7
0,4,15
0,4,25
0,3,13
0,4,67
7,3,76
0,3,3
0,4,41
0,3,6
0,3,8
7,4,2
7,3,2
0,4,48
0,3,5
7,3,16
0,3,3
7,4,65
0,3,41
7,3,13
0,4,2
0,3,61
7,3,9
0,3,19
0,4,2
0,4,8
7,4,56
7,4,3
0,4,3
7,3,53
7,4,52
0,3,49
7,4,13
0,4,6
7,4,48
0,3,3
0,4,3
7,4,2
7,3,7
0,4,4
7,4,42
7,3,2
7,3,6
7,4,9
7,4,38
0,4,13
7,4,8
0,3,34
0,4,14
7,3,2
0,4,32
0,3,4
7,3,11
7,4,2
7,3,28
0,3,6
7,4,26
7,3,5
7,4,24
7,3,4
0,4,4
0,4,12
0,4,3
0,4,2
7,4,18
7,3,17
0,3,2
0,4,15
7,3,2
7,3,13
0,4,12
0,3,3
0,4,10
7,3,4
7,4,8
0,3,7
0,3,6
7,3,5
0,3,4
0,4,3
0,3,2
7,4,1
