source,destination,holding_time
7,4,35
7,3,31
0,3,29
7,4,2
7,4,7
7,3,25
7,4,16
7,4,93
7,4,7
7,4,61
0,4,35
7,3,9
0,4,2
7,3,4
0,3,2
0,4,85
7,4,2
0,3,7
0,4,78
7,3,7
7,3,5
0,3,11
7,4,14
7,4,18
0,4,4
7,4,7
0,3,5
0,4,6
7,4,7
0,4,17
0,3,2
0,3,3
7,3,2
7,4,3
7,3,2
7,4,7
0,4,41
7,4,4
7,3,16
7,3,30
7,4,7
7,4,3
7,4,2
7,3,7
0,3,16
7,3,2
7,4,14
7,3,8
0,3,30
0,4,3
7,3,2
0,3,49
7,4,3
0,4,2
0,4,4
7,4,2
0,3,38
7,4,24
7,4,6
7,4,8
7,3,40
0,3,24
0,4,5
0,3,2
0,3,13
0,4,35
0,4,2
7,3,33
0,3,5
0,4,7
7,3,30
7,4,2
0,4,16
0,3,27
7,3,26
0,4,2
7,3,3
7,4,18
0,4,22
7,4,2
0,4,5
7,4,2
7,3,3
7,3,17
0,4,6
0,4,2
7,3,11
7,4,5
0,4,12
7,3,11
7,3,10
0,3,9
7,3,8
0,3,3
0,3,6
7,3,3
0,4,4
0,4,3
7,3,2
0,4,1
