source,destination,holding_time
0,3,13
7,3,8
7,4,18
0,4,2
7,4,45
7,3,4
7,3,23
7,4,93
0,4,12
7,4,63
7,4,6
0,3,2
0,4,12
0,3,66
7,3,2
7,4,7
0,4,6
0,3,2
0,4,11
0,3,4
7,4,3
0,4,12
0,3,24
0,3,11
0,3,4
0,4,15
0,4,5
0,3,43
0,3,2
7,4,14
0,3,22
0,4,42
7,3,39
7,3,37
7,4,29
7,4,19
0,4,64
7,4,25
7,4,41
0,4,2
7,4,11
7,4,59
0,3,17
0,4,2
0,4,8
7,4,4
0,4,4
0,3,30
0,3,7
0,3,17
7,4,3
0,3,35
0,4,35
0,4,5
7,3,3
7,3,2
0,3,2
7,3,29
0,4,13
7,3,10
0,3,10
0,3,39
0,4,18
7,3,8
7,3,5
0,3,5
0,3,11
0,4,3
0,4,10
7,4,2
7,4,10
7,4,29
7,3,28
7,3,4
7,3,5
0,3,3
0,3,24
0,4,23
0,3,10
0,3,3
0,4,9
7,3,2
0,4,2
0,4,3
7,3,6
7,4,15
0,3,5
0,4,13
7,3,12
0,4,2
0,3,6
7,4,5
7,3,2
7,4,7
0,4,3
0,4,2
7,3,4
7,4,3
7,4,2
0,3,1
