source,destination,holding_time
7,3,7
0,3,4
7,4,2
7,3,2
0,4,9
0,4,4
0,4,53
7,4,2
0,4,2
7,3,2
0,4,2
7,4,2
0,4,2
0,4,2
0,3,6
7,3,5
7,3,3
7,3,5
7,4,4
0,4,8
0,4,41
0,4,10
7,4,2
0,4,2
7,3,10
0,3,5
7,4,2
0,4,5
7,4,2
7,4,2
0,3,18
0,4,3
7,3,43
0,4,6
0,3,40
7,4,23
0,4,4
0,3,4
0,3,2
0,3,3
7,4,2
0,4,59
0,4,3
7,4,3
0,3,2
7,3,2
7,3,2
0,3,3
7,3,3
7,3,2
7,4,2
7,3,2
7,4,2
0,4,17
7,4,21
0,3,3
0,4,2
7,4,8
7,4,9
7,3,3
0,4,2
0,4,2
0,4,3
7,3,9
0,4,2
0,3,8
7,4,7
7,4,2
0,3,2
7,3,3
0,4,30
7,3,4
0,3,4
0,3,11
0,4,8
0,4,2
0,3,10
7,3,2
0,3,2
0,4,5
7,4,2
7,4,3
0,3,15
0,3,5
0,3,2
0,4,2
7,4,2
7,3,6
7,3,4
0,4,2
0,4,2
7,3,4
0,3,2
0,3,2
0,3,2
7,4,2
0,3,2
7,4,3
7,4,2
0,4,1
