source,destination,holding_time
0,3,8
0,3,54
7,4,9
7,3,47
7,4,2
7,3,19
0,4,13
7,4,67
0,4,2
7,3,2
0,3,70
7,3,82
0,4,7
7,4,3
0,3,8
7,3,39
7,3,35
0,3,66
0,3,32
7,4,5
0,4,50
0,4,5
0,3,50
0,4,11
0,4,33
0,3,6
0,4,4
0,3,6
0,3,63
0,3,2
7,3,13
0,3,4
0,4,3
7,3,30
0,4,40
7,3,20
7,3,9
0,3,9
7,3,30
7,4,28
7,4,5
0,4,31
0,3,4
7,4,53
7,3,28
7,3,25
7,4,15
7,3,2
7,4,15
7,3,42
7,3,50
7,3,27
7,3,12
7,4,10
0,3,12
0,4,11
7,3,27
0,4,32
7,4,11
0,3,41
7,4,7
0,3,27
0,4,38
0,4,7
7,3,36
7,3,6
0,3,34
7,3,6
7,3,32
7,3,31
0,4,8
0,4,29
7,4,2
0,3,6
0,4,26
7,3,25
7,3,8
0,3,4
7,3,17
0,3,20
0,3,15
0,3,15
0,4,18
7,3,17
0,4,16
7,3,13
0,4,14
7,3,3
7,4,5
0,3,10
7,4,10
0,4,9
0,3,8
7,3,7
7,4,6
7,4,5
0,3,4
0,4,3
7,4,2
7,3,1
