source,destination,holding_time
0,4,19
7,3,2
0,4,15
7,4,2
7,3,10
7,4,29
7,4,2
0,3,7
0,4,51
7,4,4
0,4,84
0,3,5
7,4,25
0,3,31
0,4,4
0,4,3
7,4,3
7,4,32
7,3,41
0,3,10
7,3,5
7,4,2
7,4,5
0,4,77
7,4,3
0,3,36
0,3,2
7,3,2
0,3,15
0,4,6
0,3,70
0,3,69
0,3,3
7,4,19
7,3,66
7,3,2
7,3,64
0,4,2
7,3,8
7,3,5
7,3,6
0,4,2
7,3,58
0,4,3
0,3,4
7,3,5
7,4,6
0,4,3
7,4,52
0,4,51
7,3,49
7,3,25
7,3,28
0,3,4
0,4,10
7,3,37
7,4,2
7,3,18
0,4,2
7,3,12
7,4,39
0,3,4
7,3,2
0,3,2
0,3,36
7,3,4
7,3,2
7,4,33
7,4,4
7,4,5
7,3,4
7,3,29
0,4,28
0,4,2
7,3,2
0,3,6
7,4,12
7,4,6
0,4,3
7,3,21
0,4,3
0,3,2
7,3,18
0,4,17
0,3,3
7,4,8
0,3,10
0,4,13
7,3,12
7,3,3
0,4,10
7,4,4
0,3,8
0,3,7
7,4,2
0,4,4
0,4,4
7,3,3
0,4,2
7,4,1
