source,destination,holding_time
0,3,42
7,3,6
7,4,4
0,4,4
7,4,11
7,3,2
0,4,4
0,4,16
7,3,65
0,3,6
7,3,6
0,4,2
0,4,2
7,3,2
0,3,15
7,4,6
0,4,2
7,3,3
7,3,2
0,3,3
0,4,3
7,4,38
7,3,2
0,3,8
7,3,2
7,3,9
0,4,2
7,4,3
7,4,2
0,4,2
0,4,2
7,4,13
0,3,11
0,4,4
0,4,2
7,4,65
0,3,2
7,4,3
7,3,21
0,4,2
0,4,5
7,4,2
0,3,2
0,3,12
7,3,7
7,3,2
0,3,2
0,3,5
7,4,3
0,4,2
0,4,10
0,4,3
0,3,3
7,4,3
0,3,2
0,3,23
7,4,32
7,4,2
0,4,2
7,3,41
0,4,2
7,3,5
0,3,2
7,4,5
7,4,2
7,4,3
0,4,16
7,3,10
0,3,32
0,4,4
0,4,5
7,3,3
0,3,2
7,4,2
0,4,2
0,3,2
7,4,2
0,3,2
7,3,22
7,3,2
0,3,2
0,3,7
0,3,18
7,4,3
7,4,2
7,4,7
0,3,2
0,4,2
7,3,2
7,3,11
7,3,10
0,4,2
0,3,2
0,3,7
7,3,4
0,4,3
7,3,2
7,3,3
7,4,2
0,3,1
