source,destination,holding_time
0,4,23
0,3,5
7,3,93
7,4,68
0,3,5
0,4,73
7,4,14
0,3,9
0,3,3
7,3,21
7,3,11
7,3,3
7,3,19
0,3,11
7,3,3
7,3,62
7,4,16
7,4,19
7,3,21
7,4,9
7,3,22
7,3,16
7,4,2
7,4,2
0,3,12
0,3,16
7,4,16
7,3,43
0,4,14
7,3,5
7,3,5
0,4,64
7,3,46
7,3,11
0,4,37
0,4,14
7,4,3
0,4,5
7,4,6
0,3,3
0,4,11
7,4,34
0,4,2
0,4,11
7,4,10
7,3,47
7,4,39
0,3,2
0,4,2
0,3,12
7,4,50
7,4,6
0,3,48
0,3,17
0,4,46
0,4,45
0,4,11
0,4,43
7,3,42
0,3,4
0,3,2
7,3,2
7,4,38
7,4,20
7,4,35
7,4,16
0,4,34
0,3,25
7,4,11
0,4,17
7,3,8
0,3,4
7,3,4
7,3,27
0,4,3
7,4,9
7,4,24
0,3,2
0,3,6
0,4,5
7,4,2
7,3,19
7,3,18
0,4,2
7,4,7
0,4,15
0,4,2
0,3,13
7,3,5
7,4,2
0,4,3
7,3,2
7,3,4
0,3,5
0,4,6
7,4,2
0,4,3
0,4,3
7,3,2
7,4,1
