source,destination,holding_time
0,4,2
7,4,4
7,4,2
0,4,2
0,3,2
0,4,51
7,3,2
7,3,2
0,4,2
0,3,2
7,3,2
7,4,2
0,3,3
7,3,2
0,4,35
0,3,85
7,4,2
7,4,22
0,4,11
7,3,2
7,4,10
0,4,3
7,3,2
0,4,3
7,3,2
7,4,3
7,3,7
0,3,49
0,4,2
7,4,18
7,3,20
7,3,54
7,3,3
0,4,5
0,3,3
7,3,12
0,3,5
0,3,2
7,4,4
0,4,3
7,3,3
0,4,2
7,4,2
0,3,3
7,3,2
7,4,12
0,3,3
7,4,2
0,3,13
7,3,4
7,4,50
7,3,2
0,3,3
7,4,47
7,4,2
7,3,2
7,3,4
0,3,3
0,4,2
0,4,29
0,4,2
7,4,4
7,3,2
0,3,4
7,4,2
0,3,3
0,4,18
7,3,3
0,3,3
7,4,2
7,3,3
0,3,9
0,3,20
7,3,2
7,4,3
0,3,2
7,4,2
7,3,4
0,4,22
0,4,2
0,4,20
0,4,2
7,3,4
7,4,2
0,3,2
7,3,9
7,4,14
7,4,13
7,4,4
0,4,2
0,3,2
0,3,3
7,3,3
7,3,7
0,3,3
7,3,5
7,3,2
0,3,3
7,3,2
7,3,1
