source,destination,holding_time
7,4,13
0,4,75
7,4,16
7,4,3
0,3,3
0,4,2
0,4,6
7,3,3
7,3,30
0,3,10
7,3,2
7,3,5
7,4,3
7,4,27
0,4,2
7,4,4
7,4,6
7,3,2
0,4,82
0,4,6
7,3,7
7,3,8
7,3,2
7,3,2
0,4,44
0,4,3
0,3,2
0,3,4
7,4,8
7,4,71
7,3,70
0,3,3
0,3,15
0,3,28
0,4,13
7,4,50
7,4,22
7,3,3
7,3,3
7,3,6
7,3,2
0,3,3
0,4,2
7,3,12
0,3,2
0,4,6
7,4,4
7,4,41
0,4,45
7,4,8
7,4,50
0,4,49
7,4,48
0,4,2
0,3,26
0,4,10
7,4,8
7,4,17
7,3,20
7,3,5
0,3,40
7,4,39
7,3,31
7,3,37
0,4,7
7,3,35
0,3,12
7,3,2
7,3,3
0,4,5
0,3,29
7,3,3
7,3,3
0,3,13
7,3,26
7,4,2
7,4,24
0,3,23
7,4,2
7,3,21
0,4,20
0,3,19
0,4,4
0,4,17
7,4,7
7,4,2
0,4,14
0,3,13
0,4,12
0,3,11
0,4,9
0,3,7
0,3,6
0,4,2
0,3,6
7,3,5
0,3,2
0,3,3
0,3,2
7,4,1
