source,destination,holding_time
0,4,64
0,3,23
0,4,30
7,4,18
0,3,3
7,4,5
7,4,18
0,4,35
0,3,63
0,4,72
0,4,32
0,4,33
0,3,63
7,3,6
0,3,3
7,3,3
0,4,8
7,3,15
0,4,2
0,4,67
0,3,62
0,3,74
7,3,13
0,4,5
7,3,66
0,3,3
0,4,11
0,4,73
7,4,16
0,4,24
0,4,6
7,4,9
0,3,27
0,3,20
7,3,22
0,3,18
0,4,28
0,3,6
0,4,2
7,3,61
7,3,60
7,4,9
0,4,44
7,4,57
0,3,55
0,3,16
0,4,6
7,3,53
7,3,41
0,4,10
7,4,9
7,3,2
0,4,48
7,4,20
0,3,33
7,4,15
0,3,44
0,4,3
7,3,42
7,4,18
7,3,30
7,3,39
7,4,15
7,4,11
0,3,6
7,3,34
7,3,18
7,4,22
0,4,23
7,3,2
7,3,14
0,3,29
0,4,5
0,4,27
0,3,7
7,3,25
0,3,5
7,4,23
0,4,22
7,3,4
7,3,5
0,3,19
7,4,8
0,4,8
0,3,16
7,4,15
0,3,4
0,3,13
7,4,12
7,4,2
0,3,10
0,3,9
7,4,8
7,3,7
7,4,6
7,3,5
7,3,2
7,4,3
7,3,2
0,3,1
