source,destination,holding_time
7,4,2
7,3,12
7,3,2
0,3,7
0,3,35
0,4,95
7,3,6
7,4,2
7,4,6
0,3,19
7,3,2
7,4,2
0,4,53
0,3,5
0,3,86
0,3,2
7,4,2
0,3,2
7,3,2
7,4,7
0,3,2
7,3,3
7,3,4
7,4,40
0,3,2
0,3,2
0,4,3
7,4,23
7,4,72
0,4,5
7,4,12
0,3,5
0,3,2
7,4,5
0,4,2
7,4,65
7,4,2
0,4,5
0,3,16
7,3,2
0,3,8
0,4,4
7,4,4
7,3,2
0,3,2
0,4,55
0,3,54
0,4,53
0,3,52
0,3,2
0,4,2
0,3,49
0,4,48
7,4,47
0,4,2
7,3,4
7,4,2
0,4,2
0,4,23
0,4,2
7,4,37
7,4,39
0,4,3
0,4,7
0,3,36
0,4,2
0,4,15
7,4,33
7,4,26
7,3,5
7,3,15
0,4,10
0,4,2
0,3,27
7,3,8
0,4,7
7,3,3
0,4,23
0,4,22
7,4,21
0,4,20
7,4,9
7,4,3
0,3,3
0,3,2
7,3,15
7,3,3
7,4,8
7,3,12
7,3,11
0,4,10
0,4,2
7,3,4
7,4,7
7,4,6
0,3,5
0,3,3
0,3,3
7,3,2
0,3,1
