source,destination,holding_time
7,4,2
0,4,66
0,4,2
7,3,2
7,4,18
7,3,3
0,3,3
7,4,2
7,3,4
7,3,58
7,4,2
0,4,2
0,4,2
0,3,2
7,4,2
0,3,4
0,3,3
7,3,3
0,4,2
0,4,13
7,3,2
0,4,2
0,4,7
7,4,2
7,4,3
7,4,2
7,4,9
7,3,3
0,4,2
0,4,2
0,4,2
7,4,48
7,4,3
7,3,11
0,3,2
0,3,65
7,3,3
0,3,2
0,3,62
0,4,2
0,4,2
0,4,2
0,4,10
0,4,2
0,3,2
0,4,20
0,3,5
0,4,3
7,3,3
7,4,2
0,3,35
7,3,3
0,4,2
7,4,2
7,4,2
7,3,2
0,4,10
7,4,2
7,4,39
0,4,4
7,4,2
7,3,2
0,4,2
7,3,2
7,3,2
7,4,2
7,4,3
0,3,2
0,3,2
7,4,3
0,3,3
0,3,10
0,4,2
0,4,2
0,4,5
7,4,2
7,4,2
7,4,2
0,3,6
7,4,2
7,4,2
0,4,3
7,3,8
7,3,2
7,3,16
0,4,15
7,3,12
7,3,2
7,4,2
7,4,3
7,3,2
7,4,3
7,3,2
7,3,2
0,3,3
7,4,5
0,4,2
0,3,3
7,3,2
0,3,1
