source,destination,holding_time
0,4,2
7,4,3
0,4,2
0,3,5
0,4,2
0,3,3
7,3,8
7,3,2
0,3,2
7,3,2
7,4,7
0,4,9
7,3,3
7,3,2
0,3,2
7,3,5
7,3,2
0,3,4
0,4,3
0,4,2
7,3,2
0,3,2
7,3,3
7,3,3
0,3,36
0,3,4
7,3,2
0,3,10
7,3,5
0,4,2
0,3,6
0,4,2
7,3,5
0,4,2
7,3,4
7,3,3
7,3,3
7,4,63
7,4,2
0,4,2
0,3,57
7,4,52
7,3,2
0,4,14
7,4,2
7,4,2
0,4,4
0,3,3
7,4,46
0,4,5
7,3,4
7,3,5
0,4,4
7,4,6
7,4,2
7,4,32
7,3,2
0,3,3
0,4,42
0,4,2
7,3,15
7,3,15
0,4,2
0,3,2
7,3,2
0,3,7
7,4,3
0,4,3
0,3,10
0,4,6
7,4,2
7,4,2
0,3,2
0,4,27
0,4,3
0,4,2
7,3,2
0,4,21
7,4,2
0,4,3
0,3,14
0,4,2
7,3,6
7,3,2
0,3,2
7,3,7
7,4,3
0,3,13
7,4,3
7,3,11
0,3,2
0,4,2
7,4,2
0,4,4
0,3,2
7,4,5
0,4,3
7,3,2
7,3,2
0,3,1
