source,destination,holding_time
0,3,36
7,4,90
7,3,2
0,3,53
0,4,69
7,3,95
7,4,53
7,4,53
0,4,3
0,3,5
7,3,3
0,4,16
0,4,2
0,3,80
0,3,29
0,4,8
7,4,10
0,3,27
0,4,51
0,3,55
0,3,38
0,3,17
0,3,2
0,3,19
0,4,2
0,4,75
7,3,21
0,3,73
7,3,72
0,4,71
0,4,7
0,4,10
7,3,22
7,4,2
0,4,21
0,4,8
0,3,57
0,4,63
7,3,62
0,4,2
7,3,60
0,3,59
7,4,2
0,4,8
7,3,26
7,4,55
7,3,28
7,4,2
7,3,12
7,4,2
7,3,18
7,4,3
0,4,2
7,3,3
7,3,14
0,4,45
7,4,4
7,4,33
0,3,42
7,4,41
0,3,40
7,3,8
7,4,38
0,4,5
7,4,36
7,4,11
7,4,29
0,4,2
7,4,2
0,3,6
0,4,30
7,4,29
0,4,28
7,4,2
7,4,8
7,3,4
0,3,24
0,4,8
0,4,22
7,3,15
0,4,9
0,3,2
7,4,18
0,4,17
7,3,2
7,3,15
7,4,14
7,3,13
0,3,12
7,3,11
0,3,10
7,4,9
7,3,8
7,4,7
7,4,6
7,3,5
7,3,4
7,3,3
0,3,2
0,3,1
