source,destination,holding_time
7,4,2
0,4,22
7,3,3
7,4,44
0,4,8
7,3,44
7,3,4
0,3,20
7,3,30
7,3,2
7,4,90
7,3,3
7,3,11
0,4,12
0,4,7
0,3,51
7,4,59
0,4,2
0,4,53
7,4,7
0,4,9
7,3,6
7,3,44
7,4,2
7,4,43
7,4,5
0,3,10
7,3,6
0,4,72
7,3,15
7,3,44
7,3,19
7,3,3
7,3,60
7,3,4
0,3,27
0,3,4
7,4,2
0,4,34
7,3,33
7,3,60
0,4,28
7,3,7
7,4,2
7,4,3
0,3,55
0,3,41
7,4,53
0,4,2
0,4,51
0,4,50
7,3,26
0,4,4
0,4,11
7,4,3
7,4,36
7,3,34
7,4,18
7,4,42
7,4,41
0,4,3
0,3,7
7,3,38
7,3,5
7,4,36
7,3,2
7,3,34
7,4,33
7,3,4
0,4,31
0,3,10
7,3,29
0,3,28
0,3,27
0,4,19
7,4,25
7,4,11
7,3,23
7,3,22
0,3,21
7,3,17
7,4,15
7,3,18
0,4,12
0,4,9
0,3,3
0,3,14
7,4,13
7,4,12
0,3,11
0,4,10
7,4,9
7,4,2
7,3,7
0,4,6
7,4,2
7,4,4
7,4,3
7,4,2
7,4,1
